gpr_mean,true_y,gpr_lwr,gpr_upr,t0_mean,t0_lwr,t0_upr,Treated,obs_id,period
2.6228472544521018,4.70833333333333,2.0311908970055796,3.214503611898624,2.6228472544521018,2.0311908970055796,3.214503611898624,0.0,3141.0,17.0
2.6903062584239406,4.45833333333333,2.09874264524511,3.281869871602771,2.6903062584239406,2.09874264524511,3.281869871602771,0.0,3141.0,18.0
2.7653843096636446,6.79166666666667,2.1737549236727767,3.3570136956545125,2.7653843096636446,2.1737549236727767,3.3570136956545125,0.0,3141.0,19.0
2.6885337448991775,5.16666666666667,2.0968328892802695,3.2802346005180856,2.6885337448991775,2.0968328892802695,3.2802346005180856,0.0,3141.0,20.0
2.56721174877281,5.08333333333333,1.9754577581161785,3.1589657394294415,2.56721174877281,1.9754577581161785,3.1589657394294415,0.0,3141.0,21.0
2.634573031854267,7.04166666666667,2.0423264481866674,3.2268196155218662,2.634573031854267,2.0423264481866674,3.2268196155218662,0.0,3141.0,22.0
5.161486973978894,2.72727272727273,4.569164276330085,5.753809671627703,5.161486973978894,4.569164276330085,5.753809671627703,0.0,3142.0,1.0
5.1447875518882675,2.36363636363636,4.552937832938832,5.736637270837703,5.1447875518882675,4.552937832938832,5.736637270837703,0.0,3142.0,2.0
5.285024809158899,2.68181818181818,4.693336018005233,5.876713600312565,5.285024809158899,4.693336018005233,5.876713600312565,0.0,3142.0,3.0
5.444661055244109,3.36363636363636,4.853026699840963,6.036295410647255,5.444661055244109,4.853026699840963,6.036295410647255,0.0,3142.0,4.0
5.44927303184526,3.86363636363636,4.857631094303063,6.040914969387456,5.44927303184526,4.857631094303063,6.040914969387456,0.0,3142.0,5.0
5.315120624738251,3.77272727272727,4.723525054639271,5.90671619483723,5.315120624738251,4.723525054639271,5.90671619483723,0.0,3142.0,6.0
5.2798753678725205,3.54545454545455,4.688320584103601,5.87143015164144,5.2798753678725205,4.688320584103601,5.87143015164144,0.0,3142.0,7.0
5.499211797566217,3.95454545454545,4.907648157094498,6.090775438037936,5.499211797566217,4.907648157094498,6.090775438037936,0.0,3142.0,8.0
5.803482023345075,6.22727272727273,5.211896972043516,6.395067074646634,5.803482023345075,5.211896972043516,6.395067074646634,0.0,3142.0,9.0
5.918568928285743,6.68181818181818,5.326965105794587,6.510172750776899,5.918568928285743,5.326965105794587,6.510172750776899,0.0,3142.0,10.0
5.827077374617766,6.22727272727273,5.23536706989852,6.418787679337012,5.827077374617766,5.23536706989852,6.418787679337012,0.0,3142.0,11.0
5.713051173159924,4.40909090909091,5.121388171930146,6.3047141743897015,5.713051173159924,5.121388171930146,6.3047141743897015,0.0,3142.0,12.0
5.673720095516364,6.59090909090909,5.082114480021472,6.265325711011256,5.673720095516364,5.082114480021472,6.265325711011256,0.0,3142.0,13.0
5.672945286874004,5.86363636363636,5.081305097069449,6.264585476678559,5.672945286874004,5.081305097069449,6.264585476678559,0.0,3142.0,14.0
5.651573959520808,6.36363636363636,5.059887751214779,6.243260167826836,5.651573959520808,5.059887751214779,6.243260167826836,0.0,3142.0,15.0
5.586806067728151,7.22727272727273,4.995179876899402,6.1784322585569,5.586806067728151,4.995179876899402,6.1784322585569,0.0,3142.0,16.0
5.546604695320186,5.68181818181818,4.954948337873664,6.138261052766707,5.546604695320186,4.954948337873664,6.138261052766707,0.0,3142.0,17.0
5.614063699292025,6.36363636363636,5.022500086113194,6.205627312470856,5.614063699292025,5.022500086113194,6.205627312470856,0.0,3142.0,18.0
5.6891417505317285,7.86363636363636,5.097512364540861,6.280771136522596,5.6891417505317285,5.097512364540861,6.280771136522596,0.0,3142.0,19.0
5.612291185767262,5.68181818181818,5.020590330148353,6.20399204138617,5.612291185767262,5.020590330148353,6.20399204138617,0.0,3142.0,20.0
5.490969189640894,6.81818181818182,4.899215198984263,6.082723180297525,5.490969189640894,4.899215198984263,6.082723180297525,0.0,3142.0,21.0
5.558330472722351,7.22727272727273,4.966083889054752,6.15057705638995,5.558330472722351,4.966083889054752,6.15057705638995,0.0,3142.0,22.0
3.8191602807202862,0.25,3.2268375830714766,4.411482978369095,3.8191602807202862,3.2268375830714766,4.411482978369095,0.0,3143.0,1.0
3.8024608586296593,0.8125,3.2106111396802235,4.394310577579095,3.8024608586296593,3.2106111396802235,4.394310577579095,0.0,3143.0,2.0
3.942698115900291,0.0,3.3510093247466255,4.534386907053957,3.942698115900291,3.3510093247466255,4.534386907053957,0.0,3143.0,3.0
4.102334361985501,1.75,3.510700006582355,4.693968717388647,4.102334361985501,3.510700006582355,4.693968717388647,0.0,3143.0,4.0
4.106946338586652,2.25,3.5153044010444545,4.698588276128849,4.106946338586652,3.5153044010444545,4.698588276128849,0.0,3143.0,5.0
3.972793931479643,2.125,3.3811983613806635,4.564389501578622,3.972793931479643,3.3811983613806635,4.564389501578622,0.0,3143.0,6.0
3.9375486746139123,0.9375,3.3459938908449924,4.529103458382832,3.9375486746139123,3.3459938908449924,4.529103458382832,0.0,3143.0,7.0
4.15688510430761,1.0625,3.5653214638358905,4.748448744779329,4.15688510430761,3.5653214638358905,4.748448744779329,0.0,3143.0,8.0
4.461155330086467,6.5,3.869570278784909,5.052740381388026,4.461155330086467,3.869570278784909,5.052740381388026,0.0,3143.0,9.0
4.576242235027135,6.125,3.9846384125359786,5.167846057518291,4.576242235027135,3.9846384125359786,5.167846057518291,0.0,3143.0,10.0
4.484750681359158,6.4375,3.893040376639912,5.076460986078405,4.484750681359158,3.893040376639912,5.076460986078405,0.0,3143.0,11.0
4.370724479901316,3.9375,3.779061478671539,4.962387481131094,4.370724479901316,3.779061478671539,4.962387481131094,0.0,3143.0,12.0
4.331393402257756,6.375,3.7397877867628644,4.922999017752648,4.331393402257756,3.7397877867628644,4.922999017752648,0.0,3143.0,13.0
4.330618593615396,4.5625,3.738978403810841,4.922258783419951,4.330618593615396,3.738978403810841,4.922258783419951,0.0,3143.0,14.0
4.3092472662622,4.75,3.7175610579561713,4.9009334745682285,4.3092472662622,3.7175610579561713,4.9009334745682285,0.0,3143.0,15.0
4.2444793744695435,5.5625,3.6528531836407945,4.8361055652982925,4.2444793744695435,3.6528531836407945,4.8361055652982925,0.0,3143.0,16.0
4.204278002061578,5.0625,3.612621644615056,4.7959343595081,4.204278002061578,3.612621644615056,4.7959343595081,0.0,3143.0,17.0
4.271737006033417,6.375,3.6801733928545866,4.863300619212248,4.271737006033417,3.6801733928545866,4.863300619212248,0.0,3143.0,18.0
4.346815057273121,6.5625,3.755185671282253,4.938444443263989,4.346815057273121,3.755185671282253,4.938444443263989,0.0,3143.0,19.0
4.269964492508654,6.375,3.678263636889746,4.861665348127563,4.269964492508654,3.678263636889746,4.861665348127563,0.0,3143.0,20.0
4.148642496382286,3.625,3.556888505725655,4.740396487038917,4.148642496382286,3.556888505725655,4.740396487038917,0.0,3143.0,21.0
4.216003779463743,5.9375,3.623757195796144,4.808250363131342,4.216003779463743,3.623757195796144,4.808250363131342,0.0,3143.0,22.0
0.5754587137615216,0.0,0.1868869042396764,0.9640305232833668,0.5754587137615216,0.1868869042396764,0.9640305232833668,0.0,3144.0,1.0
0.5603311230337067,0.363636363636364,0.17514372906958087,0.9455185169978325,0.5603311230337067,0.17514372906958087,0.9455185169978325,0.0,3144.0,2.0
0.7021657394390204,1.59090909090909,0.3199229147841706,1.08440856409387,0.7021657394390204,0.3199229147841706,1.08440856409387,0.0,3144.0,3.0
0.8633091104147186,3.21212121212121,0.48381422234150123,1.242803998487936,0.8633091104147186,0.48381422234150123,1.242803998487936,0.0,3144.0,4.0
0.8692083407082853,2.39393939393939,0.4921740796975465,1.2462426017190242,0.8692083407082853,0.4921740796975465,1.2462426017190242,0.0,3144.0,5.0
0.7359955619559782,0.0,0.3609479877628726,1.1110431361490836,0.7359955619559782,0.3609479877628726,1.1110431361490836,0.0,3144.0,6.0
0.7012346778009864,0.0,0.3276722409673912,1.0747971146345816,0.7012346778009864,0.3276722409673912,1.0747971146345816,0.0,3144.0,7.0
0.9205301575955374,0.0,0.5483243726346274,1.2927359425564473,0.9205301575955374,0.5483243726346274,1.2927359425564473,0.0,3144.0,8.0
1.2242146548019583,0.0,0.853159157364141,1.5952701522397756,1.2242146548019583,0.853159157364141,1.5952701522397756,0.0,3144.0,9.0
1.3382078528529577,0.651515151515151,0.9676857836293489,1.7087299220765666,1.3382078528529577,0.9676857836293489,1.7087299220765666,0.0,3144.0,10.0
1.2452043118210412,1.12121212121212,0.874438685988723,1.6159699376533594,1.2452043118210412,0.874438685988723,1.6159699376533594,0.0,3144.0,11.0
1.1293783853770352,0.0,0.7580994805412595,1.5006572902128108,1.1293783853770352,0.7580994805412595,1.5006572902128108,0.0,3144.0,12.0
1.088112715718068,0.727272727272727,0.7160996023150951,1.4601258291210408,1.088112715718068,0.7160996023150951,1.4601258291210408,0.0,3144.0,13.0
1.085422289882699,0.227272727272727,0.7126221971241926,1.4582223826412055,1.085422289882699,0.7126221971241926,1.4582223826412055,0.0,3144.0,14.0
1.0622890598470809,0.666666666666667,0.6882716324749247,1.436306487219237,1.0622890598470809,0.6882716324749247,1.436306487219237,0.0,3144.0,15.0
0.9960134363030071,1.31818181818182,0.6198454822306956,1.3721813903753186,0.9960134363030071,0.6198454822306956,1.3721813903753186,0.0,3144.0,16.0
0.9546166627499023,1.25757575757576,0.5756146523995689,1.3336186731002357,0.9546166627499023,0.5756146523995689,1.3336186731002357,0.0,3144.0,17.0
1.02120814684796,0.363636363636364,0.6398872435912948,1.402529050104625,1.02120814684796,0.6398872435912948,1.402529050104625,0.0,3144.0,18.0
1.0957257665517324,0.196969696969697,0.7119947617065004,1.4794567713969644,1.0957257665517324,0.7119947617065004,1.4794567713969644,0.0,3144.0,19.0
1.0185752815700397,0.0,0.6321561821869299,1.4049943809531495,1.0185752815700397,0.6321561821869299,1.4049943809531495,0.0,3144.0,20.0
0.8971536397709383,0.0,0.5079931662267172,1.2863141133151594,0.8971536397709383,0.5079931662267172,1.2863141133151594,0.0,3144.0,21.0
0.9645528692285733,0.727272727272727,0.5722699079290875,1.356835830528059,0.9645528692285733,0.5722699079290875,1.356835830528059,0.0,3144.0,22.0
1.0900161417160015,0.0,0.49769344406719196,1.682338839364811,1.0900161417160015,0.49769344406719196,1.682338839364811,0.0,3145.0,1.0
1.0733167196253746,0.0,0.4814670006759387,1.6651664385748104,1.0733167196253746,0.4814670006759387,1.6651664385748104,0.0,3145.0,2.0
1.2135539768960064,0.0,0.621865185742341,1.8052427680496719,1.2135539768960064,0.621865185742341,1.8052427680496719,0.0,3145.0,3.0
1.3731902229812167,0.0,0.7815558675780708,1.9648245783843628,1.3731902229812167,0.7815558675780708,1.9648245783843628,0.0,3145.0,4.0
1.3778021995823673,0.0,0.78616026204017,1.9694441371245646,1.3778021995823673,0.78616026204017,1.9694441371245646,0.0,3145.0,5.0
1.2436497924753582,0.0,0.6520542223763786,1.835245362574338,1.2436497924753582,0.6520542223763786,1.835245362574338,0.0,3145.0,6.0
1.2084045356096276,0.0,0.6168497518407079,1.7999593193785473,1.2084045356096276,0.6168497518407079,1.7999593193785473,0.0,3145.0,7.0
1.4277409653033244,0.0,0.8361773248316055,2.0193046057750434,1.4277409653033244,0.8361773248316055,2.0193046057750434,0.0,3145.0,8.0
1.7320111910821827,0.0,1.1404261397806241,2.3235962423837413,1.7320111910821827,1.1404261397806241,2.3235962423837413,0.0,3145.0,9.0
1.8470980960228505,0.0,1.2554942735316938,2.438701918514007,1.8470980960228505,1.2554942735316938,2.438701918514007,0.0,3145.0,10.0
1.755606542354874,0.692307692307692,1.1638962376356274,2.3473168470741204,1.755606542354874,1.1638962376356274,2.3473168470741204,0.0,3145.0,11.0
1.6415803408970313,0.230769230769231,1.049917339667254,2.2332433421268085,1.6415803408970313,1.049917339667254,2.2332433421268085,0.0,3145.0,12.0
1.602249263253471,2.53846153846154,1.010643647758579,2.193854878748363,1.602249263253471,1.010643647758579,2.193854878748363,0.0,3145.0,13.0
1.6014744546111113,1.38461538461538,1.0098342648065564,2.193114644415666,1.6014744546111113,1.0098342648065564,2.193114644415666,0.0,3145.0,14.0
1.5801031272579151,2.0,0.9884169189518867,2.1717893355639437,1.5801031272579151,0.9884169189518867,2.1717893355639437,0.0,3145.0,15.0
1.5153352354652587,2.76923076923077,0.9237090446365096,2.1069614262940077,1.5153352354652587,0.9237090446365096,2.1069614262940077,0.0,3145.0,16.0
1.4751338630572932,3.46153846153846,0.8834775056107712,2.0667902205038153,1.4751338630572932,0.8834775056107712,2.0667902205038153,0.0,3145.0,17.0
1.5425928670291322,3.92307692307692,0.9510292538503016,2.134156480207963,1.5425928670291322,0.9510292538503016,2.134156480207963,0.0,3145.0,18.0
1.6176709182688358,4.07692307692308,1.0260415322779681,2.2093003042597035,1.6176709182688358,1.0260415322779681,2.2093003042597035,0.0,3145.0,19.0
1.5408203535043692,3.07692307692308,0.9491194978854611,2.1325212091232775,1.5408203535043692,0.9491194978854611,2.1325212091232775,0.0,3145.0,20.0
1.4194983573780013,0.384615384615385,0.82774436672137,2.011252348034633,1.4194983573780013,0.82774436672137,2.011252348034633,0.0,3145.0,21.0
1.4868596404594585,1.69230769230769,0.8946130567918593,2.0791062241270577,1.4868596404594585,0.8946130567918593,2.0791062241270577,0.0,3145.0,22.0
5.326306080172609,3.55555555555556,4.7339833825238,5.918628777821418,5.326306080172609,4.7339833825238,5.918628777821418,0.0,3146.0,1.0
5.309606658081982,3.61111111111111,4.7177569391325465,5.901456377031418,5.309606658081982,4.7177569391325465,5.901456377031418,0.0,3146.0,2.0
5.449843915352614,5.66666666666667,4.858155124198948,6.041532706506279,5.449843915352614,4.858155124198948,6.041532706506279,0.0,3146.0,3.0
5.609480161437824,6.22222222222222,5.017845806034678,6.20111451684097,5.609480161437824,5.017845806034678,6.20111451684097,0.0,3146.0,4.0
5.614092138038974,5.55555555555556,5.0224502004967775,6.205734075581171,5.614092138038974,5.0224502004967775,6.205734075581171,0.0,3146.0,5.0
5.4799397309319655,4.66666666666667,4.888344160832986,6.071535301030945,5.4799397309319655,4.888344160832986,6.071535301030945,0.0,3146.0,6.0
5.444694474066235,3.88888888888889,4.853139690297316,6.036249257835155,5.444694474066235,4.853139690297316,6.036249257835155,0.0,3146.0,7.0
5.664030903759932,4.5,5.072467263288213,6.255594544231651,5.664030903759932,5.072467263288213,6.255594544231651,0.0,3146.0,8.0
5.96830112953879,7.16666666666667,5.376716078237231,6.559886180840349,5.96830112953879,5.376716078237231,6.559886180840349,0.0,3146.0,9.0
6.083388034479458,7.22222222222222,5.491784211988302,6.674991856970614,6.083388034479458,5.491784211988302,6.674991856970614,0.0,3146.0,10.0
5.991896480811481,7.22222222222222,5.400186176092235,6.583606785530727,5.991896480811481,5.400186176092235,6.583606785530727,0.0,3146.0,11.0
5.877870279353639,4.11111111111111,5.286207278123861,6.469533280583416,5.877870279353639,5.286207278123861,6.469533280583416,0.0,3146.0,12.0
5.838539201710079,6.44444444444444,5.246933586215187,6.430144817204971,5.838539201710079,5.246933586215187,6.430144817204971,0.0,3146.0,13.0
5.837764393067719,5.61111111111111,5.246124203263164,6.429404582872274,5.837764393067719,5.246124203263164,6.429404582872274,0.0,3146.0,14.0
5.816393065714522,5.61111111111111,5.224706857408494,6.408079274020551,5.816393065714522,5.224706857408494,6.408079274020551,0.0,3146.0,15.0
5.751625173921866,6.33333333333333,5.159998983093117,6.343251364750615,5.751625173921866,5.159998983093117,6.343251364750615,0.0,3146.0,16.0
5.7114238015139005,5.05555555555556,5.119767444067379,6.303080158960422,5.7114238015139005,5.119767444067379,6.303080158960422,0.0,3146.0,17.0
5.77888280548574,6.5,5.187319192306909,6.370446418664571,5.77888280548574,5.187319192306909,6.370446418664571,0.0,3146.0,18.0
5.853960856725443,6.88888888888889,5.262331470734575,6.445590242716311,5.853960856725443,5.262331470734575,6.445590242716311,0.0,3146.0,19.0
5.777110291960977,5.22222222222222,5.185409436342068,6.368811147579885,5.777110291960977,5.185409436342068,6.368811147579885,0.0,3146.0,20.0
5.655788295834609,5.0,5.0640343051779775,6.24754228649124,5.655788295834609,5.0640343051779775,6.24754228649124,0.0,3146.0,21.0
5.723149578916066,6.22222222222222,5.130902995248467,6.3153961625836645,5.723149578916066,5.130902995248467,6.3153961625836645,0.0,3146.0,22.0
8.258172451303205,6.38461538461539,7.873209987093828,8.643134915512581,8.258172451303205,7.873209987093828,8.643134915512581,0.0,3147.0,1.0
8.238598682619411,5.15384615384615,7.856782945419013,8.62041441981981,8.238598682619411,7.856782945419013,8.62041441981981,0.0,3147.0,2.0
