,obs_id,date,Treated,post,econ_active_rate,literacy_rate,pop_hh_ratio,hindu_rate,polygamy_rate,mean_ntl,period
1671,79,1/1/2012,0,1,0.62778626,0.570409511,5.191542289,0.928845232,0.044885496,0,21
1672,79,1/1/2013,0,1,0.62778626,0.570409511,5.191542289,0.928845232,0.044885496,0,22
1673,80,1/1/1992,0,0,0.522678186,0.604186672,4.817757009,0.715688652,0.01425486,0,1
1674,80,1/1/1993,0,0,0.522678186,0.604186672,4.817757009,0.715688652,0.01425486,0,2
1675,80,1/1/1994,0,0,0.522678186,0.604186672,4.817757009,0.715688652,0.01425486,0,3
1676,80,1/1/1995,0,0,0.522678186,0.604186672,4.817757009,0.715688652,0.01425486,0,4
1677,80,1/1/1996,0,0,0.522678186,0.604186672,4.817757009,0.715688652,0.01425486,0,5
1678,80,1/1/1997,0,0,0.522678186,0.604186672,4.817757009,0.715688652,0.01425486,0,6
1679,80,1/1/1998,0,0,0.522678186,0.604186672,4.817757009,0.715688652,0.01425486,0,7
1680,80,1/1/1999,0,1,0.522678186,0.604186672,4.817757009,0.715688652,0.01425486,0,8
1681,80,1/1/2000,0,1,0.522678186,0.604186672,4.817757009,0.715688652,0.01425486,0,9
1682,80,1/1/2001,0,1,0.522678186,0.604186672,4.817757009,0.715688652,0.01425486,0,10
1683,80,1/1/2002,0,1,0.522678186,0.604186672,4.817757009,0.715688652,0.01425486,0,11
1684,80,1/1/2003,0,1,0.522678186,0.604186672,4.817757009,0.715688652,0.01425486,0,12
1685,80,1/1/2004,0,1,0.522678186,0.604186672,4.817757009,0.715688652,0.01425486,0,13
1686,80,1/1/2005,0,1,0.522678186,0.604186672,4.817757009,0.715688652,0.01425486,0,14
1687,80,1/1/2006,0,1,0.522678186,0.604186672,4.817757009,0.715688652,0.01425486,0,15
1688,80,1/1/2007,0,1,0.522678186,0.604186672,4.817757009,0.715688652,0.01425486,0,16
1689,80,1/1/2008,0,1,0.522678186,0.604186672,4.817757009,0.715688652,0.01425486,0,17
1690,80,1/1/2009,0,1,0.522678186,0.604186672,4.817757009,0.715688652,0.01425486,0,18
1691,80,1/1/2010,0,1,0.522678186,0.604186672,4.817757009,0.715688652,0.01425486,0,19
1692,80,1/1/2011,0,1,0.522678186,0.604186672,4.817757009,0.715688652,0.01425486,0,20
1693,80,1/1/2012,0,1,0.522678186,0.604186672,4.817757009,0.715688652,0.01425486,0,21
1694,80,1/1/2013,0,1,0.522678186,0.604186672,4.817757009,0.715688652,0.01425486,0,22
1695,81,1/1/1992,0,0,0.640224123,0.61102719,5.227733935,0.997627777,0.010911236,0,1
1696,81,1/1/1993,0,0,0.640224123,0.61102719,5.227733935,0.997627777,0.010911236,0,2
1697,81,1/1/1994,0,0,0.640224123,0.61102719,5.227733935,0.997627777,0.010911236,0,3
1698,81,1/1/1995,0,0,0.640224123,0.61102719,5.227733935,0.997627777,0.010911236,0,4
1699,81,1/1/1996,0,0,0.640224123,0.61102719,5.227733935,0.997627777,0.010911236,0,5
1700,81,1/1/1997,0,0,0.640224123,0.61102719,5.227733935,0.997627777,0.010911236,0,6
1701,81,1/1/1998,0,0,0.640224123,0.61102719,5.227733935,0.997627777,0.010911236,0,7
1702,81,1/1/1999,0,1,0.640224123,0.61102719,5.227733935,0.997627777,0.010911236,0,8
1703,81,1/1/2000,0,1,0.640224123,0.61102719,5.227733935,0.997627777,0.010911236,0,9
1704,81,1/1/2001,0,1,0.640224123,0.61102719,5.227733935,0.997627777,0.010911236,0,10
1705,81,1/1/2002,0,1,0.640224123,0.61102719,5.227733935,0.997627777,0.010911236,0,11
1706,81,1/1/2003,0,1,0.640224123,0.61102719,5.227733935,0.997627777,0.010911236,0,12
1707,81,1/1/2004,0,1,0.640224123,0.61102719,5.227733935,0.997627777,0.010911236,0,13
1708,81,1/1/2005,0,1,0.640224123,0.61102719,5.227733935,0.997627777,0.010911236,0,14
1709,81,1/1/2006,0,1,0.640224123,0.61102719,5.227733935,0.997627777,0.010911236,0,15
1710,81,1/1/2007,0,1,0.640224123,0.61102719,5.227733935,0.997627777,0.010911236,0,16
1711,81,1/1/2008,0,1,0.640224123,0.61102719,5.227733935,0.997627777,0.010911236,0,17
1712,81,1/1/2009,0,1,0.640224123,0.61102719,5.227733935,0.997627777,0.010911236,0,18
1713,81,1/1/2010,0,1,0.640224123,0.61102719,5.227733935,0.997627777,0.010911236,0,19
1714,81,1/1/2011,0,1,0.640224123,0.61102719,5.227733935,0.997627777,0.010911236,0,20
1715,81,1/1/2012,0,1,0.640224123,0.61102719,5.227733935,0.997627777,0.010911236,0,21
1716,81,1/1/2013,0,1,0.640224123,0.61102719,5.227733935,0.997627777,0.010911236,0,22
1717,82,1/1/1992,0,0,0.648375067,0.577343039,5.760368664,0.9848,0,0,1
1718,82,1/1/1993,0,0,0.648375067,0.577343039,5.760368664,0.9848,0,0,2
1719,82,1/1/1994,0,0,0.648375067,0.577343039,5.760368664,0.9848,0,0,3
1720,82,1/1/1995,0,0,0.648375067,0.577343039,5.760368664,0.9848,0,0,4
1721,82,1/1/1996,0,0,0.648375067,0.577343039,5.760368664,0.9848,0,0,5
1722,82,1/1/1997,0,0,0.648375067,0.577343039,5.760368664,0.9848,0,0,6
1723,82,1/1/1998,0,0,0.648375067,0.577343039,5.760368664,0.9848,0,0,7
1724,82,1/1/1999,0,1,0.648375067,0.577343039,5.760368664,0.9848,0,0,8
1725,82,1/1/2000,0,1,0.648375067,0.577343039,5.760368664,0.9848,0,0,9
1726,82,1/1/2001,0,1,0.648375067,0.577343039,5.760368664,0.9848,0,0,10
1727,82,1/1/2002,0,1,0.648375067,0.577343039,5.760368664,0.9848,0,0,11
1728,82,1/1/2003,0,1,0.648375067,0.577343039,5.760368664,0.9848,0,0,12
1729,82,1/1/2004,0,1,0.648375067,0.577343039,5.760368664,0.9848,0,0,13
1730,82,1/1/2005,0,1,0.648375067,0.577343039,5.760368664,0.9848,0,0,14
1731,82,1/1/2006,0,1,0.648375067,0.577343039,5.760368664,0.9848,0,0,15
1732,82,1/1/2007,0,1,0.648375067,0.577343039,5.760368664,0.9848,0,0,16
1733,82,1/1/2008,0,1,0.648375067,0.577343039,5.760368664,0.9848,0,0,17
1734,82,1/1/2009,0,1,0.648375067,0.577343039,5.760368664,0.9848,0,0,18
1735,82,1/1/2010,0,1,0.648375067,0.577343039,5.760368664,0.9848,0,0,19
1736,82,1/1/2011,0,1,0.648375067,0.577343039,5.760368664,0.9848,0,0,20
1737,82,1/1/2012,0,1,0.648375067,0.577343039,5.760368664,0.9848,0,0,21
1738,82,1/1/2013,0,1,0.648375067,0.577343039,5.760368664,0.9848,0,0,22
1739,83,1/1/1992,0,0,0.576633892,0.633967047,4.991841492,NA,0.018796992,0,1
1740,83,1/1/1993,0,0,0.576633892,0.633967047,4.991841492,NA,0.018796992,0,2
1741,83,1/1/1994,0,0,0.576633892,0.633967047,4.991841492,NA,0.018796992,0,3
1742,83,1/1/1995,0,0,0.576633892,0.633967047,4.991841492,NA,0.018796992,0,4
1743,83,1/1/1996,0,0,0.576633892,0.633967047,4.991841492,NA,0.018796992,0,5
1744,83,1/1/1997,0,0,0.576633892,0.633967047,4.991841492,NA,0.018796992,0,6
1745,83,1/1/1998,0,0,0.576633892,0.633967047,4.991841492,NA,0.018796992,0,7
1746,83,1/1/1999,0,1,0.576633892,0.633967047,4.991841492,NA,0.018796992,0,8
1747,83,1/1/2000,0,1,0.576633892,0.633967047,4.991841492,NA,0.018796992,0,9
1748,83,1/1/2001,0,1,0.576633892,0.633967047,4.991841492,NA,0.018796992,0,10
1749,83,1/1/2002,0,1,0.576633892,0.633967047,4.991841492,NA,0.018796992,0,11
1750,83,1/1/2003,0,1,0.576633892,0.633967047,4.991841492,NA,0.018796992,0,12
1751,83,1/1/2004,0,1,0.576633892,0.633967047,4.991841492,NA,0.018796992,0,13
1752,83,1/1/2005,0,1,0.576633892,0.633967047,4.991841492,NA,0.018796992,0,14
1753,83,1/1/2006,0,1,0.576633892,0.633967047,4.991841492,NA,0.018796992,0,15
1754,83,1/1/2007,0,1,0.576633892,0.633967047,4.991841492,NA,0.018796992,0,16
1755,83,1/1/2008,0,1,0.576633892,0.633967047,4.991841492,NA,0.018796992,0,17
1756,83,1/1/2009,0,1,0.576633892,0.633967047,4.991841492,NA,0.018796992,0,18
1757,83,1/1/2010,0,1,0.576633892,0.633967047,4.991841492,NA,0.018796992,0,19
1758,83,1/1/2011,0,1,0.576633892,0.633967047,4.991841492,NA,0.018796992,0,20
1759,83,1/1/2012,0,1,0.576633892,0.633967047,4.991841492,NA,0.018796992,0,21
1760,83,1/1/2013,0,1,0.576633892,0.633967047,4.991841492,NA,0.018796992,0,22
1761,84,1/1/1992,0,0,0.771960735,0.592672881,4.861305361,1.290338048,0.035741253,0,1
1762,84,1/1/1993,0,0,0.771960735,0.592672881,4.861305361,1.290338048,0.035741253,0,2
1763,84,1/1/1994,0,0,0.771960735,0.592672881,4.861305361,1.290338048,0.035741253,0,3
1764,84,1/1/1995,0,0,0.771960735,0.592672881,4.861305361,1.290338048,0.035741253,0,4
1765,84,1/1/1996,0,0,0.771960735,0.592672881,4.861305361,1.290338048,0.035741253,0,5
1766,84,1/1/1997,0,0,0.771960735,0.592672881,4.861305361,1.290338048,0.035741253,0,6
1767,84,1/1/1998,0,0,0.771960735,0.592672881,4.861305361,1.290338048,0.035741253,0,7
1768,84,1/1/1999,0,1,0.771960735,0.592672881,4.861305361,1.290338048,0.035741253,0,8
1769,84,1/1/2000,0,1,0.771960735,0.592672881,4.861305361,1.290338048,0.035741253,0,9
1770,84,1/1/2001,0,1,0.771960735,0.592672881,4.861305361,1.290338048,0.035741253,0,10
1771,84,1/1/2002,0,1,0.771960735,0.592672881,4.861305361,1.290338048,0.035741253,0,11
1772,84,1/1/2003,0,1,0.771960735,0.592672881,4.861305361,1.290338048,0.035741253,0,12
1773,84,1/1/2004,0,1,0.771960735,0.592672881,4.861305361,1.290338048,0.035741253,0,13
1774,84,1/1/2005,0,1,0.771960735,0.592672881,4.861305361,1.290338048,0.035741253,0,14
1775,84,1/1/2006,0,1,0.771960735,0.592672881,4.861305361,1.290338048,0.035741253,0,15
1776,84,1/1/2007,0,1,0.771960735,0.592672881,4.861305361,1.290338048,0.035741253,0,16
1777,84,1/1/2008,0,1,0.771960735,0.592672881,4.861305361,1.290338048,0.035741253,0,17
1778,84,1/1/2009,0,1,0.771960735,0.592672881,4.861305361,1.290338048,0.035741253,0,18
1779,84,1/1/2010,0,1,0.771960735,0.592672881,4.861305361,1.290338048,0.035741253,0,19
1780,84,1/1/2011,0,1,0.771960735,0.592672881,4.861305361,1.290338048,0.035741253,0,20
1781,84,1/1/2012,0,1,0.771960735,0.592672881,4.861305361,1.290338048,0.035741253,0,21
1782,84,1/1/2013,0,1,0.771960735,0.592672881,4.861305361,1.290338048,0.035741253,0,22
1783,85,1/1/1992,0,0,0.533892216,0.6627418,4.977734753,1.005639829,0.005748503,0,1
1784,85,1/1/1993,0,0,0.533892216,0.6627418,4.977734753,1.005639829,0.005748503,0,2
1785,85,1/1/1994,0,0,0.533892216,0.6627418,4.977734753,1.005639829,0.005748503,0,3
1786,85,1/1/1995,0,0,0.533892216,0.6627418,4.977734753,1.005639829,0.005748503,0,4
1787,85,1/1/1996,0,0,0.533892216,0.6627418,4.977734753,1.005639829,0.005748503,0,5
1788,85,1/1/1997,0,0,0.533892216,0.6627418,4.977734753,1.005639829,0.005748503,0,6
1789,85,1/1/1998,0,0,0.533892216,0.6627418,4.977734753,1.005639829,0.005748503,0,7
1790,85,1/1/1999,0,1,0.533892216,0.6627418,4.977734753,1.005639829,0.005748503,0,8
1791,85,1/1/2000,0,1,0.533892216,0.6627418,4.977734753,1.005639829,0.005748503,0,9
1792,85,1/1/2001,0,1,0.533892216,0.6627418,4.977734753,1.005639829,0.005748503,0,10
1793,85,1/1/2002,0,1,0.533892216,0.6627418,4.977734753,1.005639829,0.005748503,0,11
1794,85,1/1/2003,0,1,0.533892216,0.6627418,4.977734753,1.005639829,0.005748503,0,12
1795,85,1/1/2004,0,1,0.533892216,0.6627418,4.977734753,1.005639829,0.005748503,0,13
1796,85,1/1/2005,0,1,0.533892216,0.6627418,4.977734753,1.005639829,0.005748503,0,14
1797,85,1/1/2006,0,1,0.533892216,0.6627418,4.977734753,1.005639829,0.005748503,0,15
1798,85,1/1/2007,0,1,0.533892216,0.6627418,4.977734753,1.005639829,0.005748503,0,16
1799,85,1/1/2008,0,1,0.533892216,0.6627418,4.977734753,1.005639829,0.005748503,0,17
1800,85,1/1/2009,0,1,0.533892216,0.6627418,4.977734753,1.005639829,0.005748503,0,18
1801,85,1/1/2010,0,1,0.533892216,0.6627418,4.977734753,1.005639829,0.005748503,0,19
1802,85,1/1/2011,0,1,0.533892216,0.6627418,4.977734753,1.005639829,0.005748503,0,20
1803,85,1/1/2012,0,1,0.533892216,0.6627418,4.977734753,1.005639829,0.005748503,0,21
1804,85,1/1/2013,0,1,0.533892216,0.6627418,4.977734753,1.005639829,0.005748503,0,22
1805,86,1/1/1992,0,0,0.55872093,0.594704684,5.361650485,1.028293345,0.017151163,0,1
1806,86,1/1/1993,0,0,0.55872093,0.594704684,5.361650485,1.028293345,0.017151163,0,2
1807,86,1/1/1994,0,0,0.55872093,0.594704684,5.361650485,1.028293345,0.017151163,0,3
1808,86,1/1/1995,0,0,0.55872093,0.594704684,5.361650485,1.028293345,0.017151163,0,4
1809,86,1/1/1996,0,0,0.55872093,0.594704684,5.361650485,1.028293345,0.017151163,0,5
1810,86,1/1/1997,0,0,0.55872093,0.594704684,5.361650485,1.028293345,0.017151163,0,6
1811,86,1/1/1998,0,0,0.55872093,0.594704684,5.361650485,1.028293345,0.017151163,0,7
1812,86,1/1/1999,0,1,0.55872093,0.594704684,5.361650485,1.028293345,0.017151163,0,8
1813,86,1/1/2000,0,1,0.55872093,0.594704684,5.361650485,1.028293345,0.017151163,0,9
1814,86,1/1/2001,0,1,0.55872093,0.594704684,5.361650485,1.028293345,0.017151163,0,10
1815,86,1/1/2002,0,1,0.55872093,0.594704684,5.361650485,1.028293345,0.017151163,0,11
1816,86,1/1/2003,0,1,0.55872093,0.594704684,5.361650485,1.028293345,0.017151163,0,12
1817,86,1/1/2004,0,1,0.55872093,0.594704684,5.361650485,1.028293345,0.017151163,0,13
1818,86,1/1/2005,0,1,0.55872093,0.594704684,5.361650485,1.028293345,0.017151163,0,14
1819,86,1/1/2006,0,1,0.55872093,0.594704684,5.361650485,1.028293345,0.017151163,0,15
1820,86,1/1/2007,0,1,0.55872093,0.594704684,5.361650485,1.028293345,0.017151163,0,16
1821,86,1/1/2008,0,1,0.55872093,0.594704684,5.361650485,1.028293345,0.017151163,0,17
1822,86,1/1/2009,0,1,0.55872093,0.594704684,5.361650485,1.028293345,0.017151163,0,18
1823,86,1/1/2010,0,1,0.55872093,0.594704684,5.361650485,1.028293345,0.017151163,0,19
1824,86,1/1/2011,0,1,0.55872093,0.594704684,5.361650485,1.028293345,0.017151163,0,20
1825,86,1/1/2012,0,1,0.55872093,0.594704684,5.361650485,1.028293345,0.017151163,0,21
1826,86,1/1/2013,0,1,0.55872093,0.594704684,5.361650485,1.028293345,0.017151163,0,22
1827,87,1/1/1992,0,0,0.441430333,0.564563463,50.64013841,0.104817219,0.002877106,0,1
1828,87,1/1/1993,0,0,0.441430333,0.564563463,50.64013841,0.104817219,0.002877106,0,2
1829,87,1/1/1994,0,0,0.441430333,0.564563463,50.64013841,0.104817219,0.002877106,0,3
1830,87,1/1/1995,0,0,0.441430333,0.564563463,50.64013841,0.104817219,0.002877106,0,4
1831,87,1/1/1996,0,0,0.441430333,0.564563463,50.64013841,0.104817219,0.002877106,0,5
1832,87,1/1/1997,0,0,0.441430333,0.564563463,50.64013841,0.104817219,0.002877106,0,6
1833,87,1/1/1998,0,0,0.441430333,0.564563463,50.64013841,0.104817219,0.002877106,0,7
1834,87,1/1/1999,0,1,0.441430333,0.564563463,50.64013841,0.104817219,0.002877106,0,8
1835,87,1/1/2000,0,1,0.441430333,0.564563463,50.64013841,0.104817219,0.002877106,0,9
1836,87,1/1/2001,0,1,0.441430333,0.564563463,50.64013841,0.104817219,0.002877106,0,10
1837,87,1/1/2002,0,1,0.441430333,0.564563463,50.64013841,0.104817219,0.002877106,0,11
1838,87,1/1/2003,0,1,0.441430333,0.564563463,50.64013841,0.104817219,0.002877106,0,12
1839,87,1/1/2004,0,1,0.441430333,0.564563463,50.64013841,0.104817219,0.002877106,0,13
1840,87,1/1/2005,0,1,0.441430333,0.564563463,50.64013841,0.104817219,0.002877106,0,14
1841,87,1/1/2006,0,1,0.441430333,0.564563463,50.64013841,0.104817219,0.002877106,0,15
1842,87,1/1/2007,0,1,0.441430333,0.564563463,50.64013841,0.104817219,0.002877106,0,16
1843,87,1/1/2008,0,1,0.441430333,0.564563463,50.64013841,0.104817219,0.002877106,0,17
1844,87,1/1/2009,0,1,0.441430333,0.564563463,50.64013841,0.104817219,0.002877106,0,18
1845,87,1/1/2010,0,1,0.441430333,0.564563463,50.64013841,0.104817219,0.002877106,0,19
1846,87,1/1/2011,0,1,0.441430333,0.564563463,50.64013841,0.104817219,0.002877106,0,20
1847,87,1/1/2012,0,1,0.441430333,0.564563463,50.64013841,0.104817219,0.002877106,0,21
1848,87,1/1/2013,0,1,0.441430333,0.564563463,50.64013841,0.104817219,0.002877106,0,22
1849,89,1/1/1992,0,0,0.668259244,0.530405994,5.346781116,1.130197463,0.014956377,0,1
1850,89,1/1/1993,0,0,0.668259244,0.530405994,5.346781116,1.130197463,0.014956377,0,2
1851,89,1/1/1994,0,0,0.668259244,0.530405994,5.346781116,1.130197463,0.014956377,0,3
1852,89,1/1/1995,0,0,0.668259244,0.530405994,5.346781116,1.130197463,0.014956377,0,4
1853,89,1/1/1996,0,0,0.668259244,0.530405994,5.346781116,1.130197463,0.014956377,0,5
1854,89,1/1/1997,0,0,0.668259244,0.530405994,5.346781116,1.130197463,0.014956377,0,6
1855,89,1/1/1998,0,0,0.668259244,0.530405994,5.346781116,1.130197463,0.014956377,0,7
1856,89,1/1/1999,0,1,0.668259244,0.530405994,5.346781116,1.130197463,0.014956377,0,8
1857,89,1/1/2000,0,1,0.668259244,0.530405994,5.346781116,1.130197463,0.014956377,0,9
1858,89,1/1/2001,0,1,0.668259244,0.530405994,5.346781116,1.130197463,0.014956377,0,10
1859,89,1/1/2002,0,1,0.668259244,0.530405994,5.346781116,1.130197463,0.014956377,0,11
1860,89,1/1/2003,0,1,0.668259244,0.530405994,5.346781116,1.130197463,0.014956377,0,12
1861,89,1/1/2004,0,1,0.668259244,0.530405994,5.346781116,1.130197463,0.014956377,0,13
1862,89,1/1/2005,0,1,0.668259244,0.530405994,5.346781116,1.130197463,0.014956377,0,14
1863,89,1/1/2006,0,1,0.668259244,0.530405994,5.346781116,1.130197463,0.014956377,0,15
1864,89,1/1/2007,0,1,0.668259244,0.530405994,5.346781116,1.130197463,0.014956377,0,16
1865,89,1/1/2008,0,1,0.668259244,0.530405994,5.346781116,1.130197463,0.014956377,0,17
1866,89,1/1/2009,0,1,0.668259244,0.530405994,5.346781116,1.130197463,0.014956377,0,18
1867,89,1/1/2010,0,1,0.668259244,0.530405994,5.346781116,1.130197463,0.014956377,0,19
1868,89,1/1/2011,0,1,0.668259244,0.530405994,5.346781116,1.130197463,0.014956377,0,20
1869,89,1/1/2012,0,1,0.668259244,0.530405994,5.346781116,1.130197463,0.014956377,0,21
1870,89,1/1/2013,0,1,0.668259244,0.530405994,5.346781116,1.130197463,0.014956377,0,22
1871,90,1/1/1992,0,0,0.754845291,0.332249483,5.445987654,1.129781808,0.014960898,0,1
1872,90,1/1/1993,0,0,0.754845291,0.332249483,5.445987654,1.129781808,0.014960898,0,2
1873,90,1/1/1994,0,0,0.754845291,0.332249483,5.445987654,1.129781808,0.014960898,0,3
1874,90,1/1/1995,0,0,0.754845291,0.332249483,5.445987654,1.129781808,0.014960898,0,4
1875,90,1/1/1996,0,0,0.754845291,0.332249483,5.445987654,1.129781808,0.014960898,0,5
1876,90,1/1/1997,0,0,0.754845291,0.332249483,5.445987654,1.129781808,0.014960898,0,6
1877,90,1/1/1998,0,0,0.754845291,0.332249483,5.445987654,1.129781808,0.014960898,0,7
1878,90,1/1/1999,0,1,0.754845291,0.332249483,5.445987654,1.129781808,0.014960898,0,8
1879,90,1/1/2000,0,1,0.754845291,0.332249483,5.445987654,1.129781808,0.014960898,0,9
1880,90,1/1/2001,0,1,0.754845291,0.332249483,5.445987654,1.129781808,0.014960898,0,10
1881,90,1/1/2002,0,1,0.754845291,0.332249483,5.445987654,1.129781808,0.014960898,0,11
1882,90,1/1/2003,0,1,0.754845291,0.332249483,5.445987654,1.129781808,0.014960898,0,12
1883,90,1/1/2004,0,1,0.754845291,0.332249483,5.445987654,1.129781808,0.014960898,0,13
1884,90,1/1/2005,0,1,0.754845291,0.332249483,5.445987654,1.129781808,0.014960898,0,14
1885,90,1/1/2006,0,1,0.754845291,0.332249483,5.445987654,1.129781808,0.014960898,0,15
1886,90,1/1/2007,0,1,0.754845291,0.332249483,5.445987654,1.129781808,0.014960898,0,16
1887,90,1/1/2008,0,1,0.754845291,0.332249483,5.445987654,1.129781808,0.014960898,0,17
1888,90,1/1/2009,0,1,0.754845291,0.332249483,5.445987654,1.129781808,0.014960898,0,18
1889,90,1/1/2010,0,1,0.754845291,0.332249483,5.445987654,1.129781808,0.014960898,0,19
1890,90,1/1/2011,0,1,0.754845291,0.332249483,5.445987654,1.129781808,0.014960898,0,20
1891,90,1/1/2012,0,1,0.754845291,0.332249483,5.445987654,1.129781808,0.014960898,0,21
1892,90,1/1/2013,0,1,0.754845291,0.332249483,5.445987654,1.129781808,0.014960898,0,22
1893,91,1/1/1992,0,0,0.578891258,0.646257267,5.133333333,1.140947288,0.038166311,0,1
1894,91,1/1/1993,0,0,0.578891258,0.646257267,5.133333333,1.140947288,0.038166311,0,2
1895,91,1/1/1994,0,0,0.578891258,0.646257267,5.133333333,1.140947288,0.038166311,0,3
1896,91,1/1/1995,0,0,0.578891258,0.646257267,5.133333333,1.140947288,0.038166311,0,4
1897,91,1/1/1996,0,0,0.578891258,0.646257267,5.133333333,1.140947288,0.038166311,0,5
1898,91,1/1/1997,0,0,0.578891258,0.646257267,5.133333333,1.140947288,0.038166311,0,6
1899,91,1/1/1998,0,0,0.578891258,0.646257267,5.133333333,1.140947288,0.038166311,0,7
1900,91,1/1/1999,0,1,0.578891258,0.646257267,5.133333333,1.140947288,0.038166311,0,8
1901,91,1/1/2000,0,1,0.578891258,0.646257267,5.133333333,1.140947288,0.038166311,0,9
1902,91,1/1/2001,0,1,0.578891258,0.646257267,5.133333333,1.140947288,0.038166311,0,10
1903,91,1/1/2002,0,1,0.578891258,0.646257267,5.133333333,1.140947288,0.038166311,0,11
1904,91,1/1/2003,0,1,0.578891258,0.646257267,5.133333333,1.140947288,0.038166311,0,12
1905,91,1/1/2004,0,1,0.578891258,0.646257267,5.133333333,1.140947288,0.038166311,0,13
1906,91,1/1/2005,0,1,0.578891258,0.646257267,5.133333333,1.140947288,0.038166311,0,14
1907,91,1/1/2006,0,1,0.578891258,0.646257267,5.133333333,1.140947288,0.038166311,0,15
1908,91,1/1/2007,0,1,0.578891258,0.646257267,5.133333333,1.140947288,0.038166311,0,16
1909,91,1/1/2008,0,1,0.578891258,0.646257267,5.133333333,1.140947288,0.038166311,0,17
1910,91,1/1/2009,0,1,0.578891258,0.646257267,5.133333333,1.140947288,0.038166311,0,18
1911,91,1/1/2010,0,1,0.578891258,0.646257267,5.133333333,1.140947288,0.038166311,0,19
1912,91,1/1/2011,0,1,0.578891258,0.646257267,5.133333333,1.140947288,0.038166311,0,20
1913,91,1/1/2012,0,1,0.578891258,0.646257267,5.133333333,1.140947288,0.038166311,0,21
1914,91,1/1/2013,0,1,0.578891258,0.646257267,5.133333333,1.140947288,0.038166311,0,22
1915,92,1/1/1992,0,0,0.560588235,0.701120163,5.37084399,0.933809524,0.025882353,0,1
1916,92,1/1/1993,0,0,0.560588235,0.701120163,5.37084399,0.933809524,0.025882353,0,2
1917,92,1/1/1994,0,0,0.560588235,0.701120163,5.37084399,0.933809524,0.025882353,0,3
1918,92,1/1/1995,0,0,0.560588235,0.701120163,5.37084399,0.933809524,0.025882353,0,4
1919,92,1/1/1996,0,0,0.560588235,0.701120163,5.37084399,0.933809524,0.025882353,0,5
1920,92,1/1/1997,0,0,0.560588235,0.701120163,5.37084399,0.933809524,0.025882353,0,6
1921,92,1/1/1998,0,0,0.560588235,0.701120163,5.37084399,0.933809524,0.025882353,0,7
1922,92,1/1/1999,0,1,0.560588235,0.701120163,5.37084399,0.933809524,0.025882353,0,8
1923,92,1/1/2000,0,1,0.560588235,0.701120163,5.37084399,0.933809524,0.025882353,0,9
1924,92,1/1/2001,0,1,0.560588235,0.701120163,5.37084399,0.933809524,0.025882353,0,10
1925,92,1/1/2002,0,1,0.560588235,0.701120163,5.37084399,0.933809524,0.025882353,0,11
1926,92,1/1/2003,0,1,0.560588235,0.701120163,5.37084399,0.933809524,0.025882353,0,12
1927,92,1/1/2004,0,1,0.560588235,0.701120163,5.37084399,0.933809524,0.025882353,0,13
1928,92,1/1/2005,0,1,0.560588235,0.701120163,5.37084399,0.933809524,0.025882353,0,14
1929,92,1/1/2006,0,1,0.560588235,0.701120163,5.37084399,0.933809524,0.025882353,0,15
1930,92,1/1/2007,0,1,0.560588235,0.701120163,5.37084399,0.933809524,0.025882353,0,16
1931,92,1/1/2008,0,1,0.560588235,0.701120163,5.37084399,0.933809524,0.025882353,0,17
1932,92,1/1/2009,0,1,0.560588235,0.701120163,5.37084399,0.933809524,0.025882353,0,18
1933,92,1/1/2010,0,1,0.560588235,0.701120163,5.37084399,0.933809524,0.025882353,0,19
1934,92,1/1/2011,0,1,0.560588235,0.701120163,5.37084399,0.933809524,0.025882353,0,20
1935,92,1/1/2012,0,1,0.560588235,0.701120163,5.37084399,0.933809524,0.025882353,0,21
1936,92,1/1/2013,0,1,0.560588235,0.701120163,5.37084399,0.933809524,0.025882353,0,22
1937,93,1/1/1992,0,0,0.672582619,0.618434874,5.489010989,0.933433433,0.022949816,0,1
1938,93,1/1/1993,0,0,0.672582619,0.618434874,5.489010989,0.933433433,0.022949816,0,2
1939,93,1/1/1994,0,0,0.672582619,0.618434874,5.489010989,0.933433433,0.022949816,0,3
1940,93,1/1/1995,0,0,0.672582619,0.618434874,5.489010989,0.933433433,0.022949816,0,4
1941,93,1/1/1996,0,0,0.672582619,0.618434874,5.489010989,0.933433433,0.022949816,0,5
1942,93,1/1/1997,0,0,0.672582619,0.618434874,5.489010989,0.933433433,0.022949816,0,6
1943,93,1/1/1998,0,0,0.672582619,0.618434874,5.489010989,0.933433433,0.022949816,0,7
1944,93,1/1/1999,0,1,0.672582619,0.618434874,5.489010989,0.933433433,0.022949816,0,8
1945,93,1/1/2000,0,1,0.672582619,0.618434874,5.489010989,0.933433433,0.022949816,0,9
1946,93,1/1/2001,0,1,0.672582619,0.618434874,5.489010989,0.933433433,0.022949816,0,10
1947,93,1/1/2002,0,1,0.672582619,0.618434874,5.489010989,0.933433433,0.022949816,0,11
1948,93,1/1/2003,0,1,0.672582619,0.618434874,5.489010989,0.933433433,0.022949816,0,12
1949,93,1/1/2004,0,1,0.672582619,0.618434874,5.489010989,0.933433433,0.022949816,0,13
1950,93,1/1/2005,0,1,0.672582619,0.618434874,5.489010989,0.933433433,0.022949816,0,14
1951,93,1/1/2006,0,1,0.672582619,0.618434874,5.489010989,0.933433433,0.022949816,0,15
1952,93,1/1/2007,0,1,0.672582619,0.618434874,5.489010989,0.933433433,0.022949816,0,16
